time	V(in)	V(out)
1.369328379998791e-002	3.067162e+000	3.822567e-001
1.371277245202572e-002	2.872276e+000	4.638203e-001
1.372966162813342e-002	2.703384e+000	5.715047e-001
1.373900740926746e-002	2.609926e+000	6.717033e-001
1.374518481736115e-002	2.548152e+000	8.082962e-001
1.374978991244423e-002	2.502101e+000	1.018198e+000
1.375447943267223e-002	2.455206e+000	1.332054e+000
1.375823467437725e-002	2.417653e+000	1.603967e+000
1.376269233268065e-002	2.373077e+000	1.916459e+000
1.377160764928747e-002	2.283924e+000	2.506673e+000
1.378454445091412e-002	2.154556e+000	3.279796e+000
1.379875328765098e-002	2.012467e+000	3.970778e+000
1.381894942691226e-002	1.810506e+000	4.632193e+000
1.383877587018896e-002	1.612241e+000	4.944683e+000
1.385338032097065e-002	1.466197e+000	4.999744e+000
1.386607357778293e-002	1.339264e+000	4.999951e+000
1.394425908513480e-002	5.574093e-001	4.999951e+000
1.400000001400003e-002	4.440892e-015	5.000044e+000
1.400110067962018e-002	1.100666e-002	5.000047e+000
1.400330201086049e-002	3.301997e-002	5.000049e+000
1.406934194806984e-002	6.934193e-001	5.000049e+000
1.413978454775981e-002	1.397845e+000	4.984888e+000
1.416854902034682e-002	1.685490e+000	4.867801e+000
1.418443251881202e-002	1.844325e+000	4.590865e+000
1.419958817841153e-002	1.995882e+000	4.052614e+000
1.421729776120611e-002	2.172977e+000	3.125951e+000
1.424702305042422e-002	2.470230e+000	1.261628e+000
1.425522097703776e-002	2.552210e+000	8.158480e-001
1.425955869658485e-002	2.595587e+000	6.838428e-001
1.426285330766635e-002	2.628533e+000	6.362056e-001
1.426679614789672e-002	2.667961e+000	5.935829e-001
1.427310263304121e-002	2.731026e+000	5.406356e-001
1.428163392840123e-002	2.816339e+000	4.851871e-001
1.429060947725201e-002	2.906095e+000	4.411058e-001
1.430634736396353e-002	3.063473e+000	3.834256e-001
1.432324153747441e-002	3.232415e+000	3.353191e-001
1.433229298135007e-002	3.322930e+000	3.145059e-001
1.434619272193154e-002	3.461927e+000	2.883702e-001
1.435135910554573e-002	3.513591e+000	2.799428e-001
1.435652548915993e-002	3.565255e+000	2.719906e-001
1.436169187277413e-002	3.616919e+000	2.645133e-001
1.436685825638833e-002	3.668582e+000	2.575111e-001
1.437202464000252e-002	3.720246e+000	2.509840e-001
1.437719102361672e-002	3.771910e+000	2.449319e-001
1.438235740723092e-002	3.823574e+000	2.393549e-001
1.440748767608156e-002	4.074877e+000	2.153130e-001
1.444973947629876e-002	4.497395e+000	1.840259e-001
1.450000001410003e-002	5.000000e+000	1.545525e-001
1.450000006102862e-002	5.000000e+000	1.545518e-001
1.450000010795721e-002	4.999999e+000	1.545512e-001
1.450000015488580e-002	4.999999e+000	1.545506e-001
1.450000020181439e-002	4.999998e+000	1.545500e-001
1.450000024874299e-002	4.999998e+000	1.545494e-001
1.450000029567158e-002	4.999997e+000	1.545488e-001
1.450000034260017e-002	4.999997e+000	1.545483e-001
1.450000132564059e-002	4.999987e+000	1.545386e-001
1.450000263636115e-002	4.999974e+000	1.545303e-001
1.450000525780228e-002	4.999948e+000	1.545216e-001
1.450001050068453e-002	4.999895e+000	1.545167e-001
1.450002098644904e-002	4.999790e+000	1.545187e-001
1.451722161018421e-002	4.827784e+000	1.628009e-001
1.453442223391938e-002	4.655778e+000	1.725587e-001
1.455162285765455e-002	4.483772e+000	1.837923e-001
1.456882348138973e-002	4.311765e+000	1.965015e-001
1.458602410512490e-002	4.139759e+000	2.106864e-001
1.460322472886007e-002	3.967753e+000	2.263470e-001
1.462042535259524e-002	3.795747e+000	2.434833e-001
1.463966856778121e-002	3.603314e+000	2.671198e-001
1.465403400121591e-002	3.459660e+000	2.887616e-001
1.465968208524252e-002	3.403179e+000	2.982297e-001
1.466533016926913e-002	3.346698e+000	3.090433e-001
1.467097825329574e-002	3.290218e+000	3.212024e-001
1.467662633732234e-002	3.233737e+000	3.347071e-001
1.468227442134895e-002	3.177256e+000	3.495572e-001
1.468792250537556e-002	3.120775e+000	3.657529e-001
1.469357058940217e-002	3.064294e+000	3.832942e-001
1.471328988121240e-002	2.867101e+000	4.666086e-001
1.473008350527527e-002	2.699165e+000	5.750716e-001
1.473922547640706e-002	2.607745e+000	6.748692e-001
1.474535294592419e-002	2.546471e+000	8.139461e-001
1.474992714623326e-002	2.500729e+000	1.026079e+000
1.475451237325886e-002	2.454876e+000	1.334461e+000
1.475834837491380e-002	2.416516e+000	1.612060e+000
1.476285253432411e-002	2.371475e+000	1.927512e+000
1.477186085314474e-002	2.281392e+000	2.523288e+000
1.478453270397422e-002	2.154673e+000	3.280325e+000
1.479853340253774e-002	2.014666e+000	3.959926e+000
1.481932025850018e-002	1.806798e+000	4.633858e+000
1.483982403124415e-002	1.601760e+000	4.948600e+000
1.485416002903507e-002	1.458400e+000	4.999946e+000
1.500000001500003e-002	4.440892e-015	4.999952e+000
1.500110066618807e-002	1.100651e-002	5.000015e+000
1.500330196856417e-002	3.301954e-002	5.000049e+000
1.506934103984699e-002	6.934103e-001	5.000049e+000
1.513978271588201e-002	1.397827e+000	4.984848e+000
1.516856074518322e-002	1.685607e+000	4.867663e+000
1.518443733238446e-002	1.844373e+000	4.590795e+000
1.519958508183379e-002	1.995851e+000	4.052730e+000
1.521730984304000e-002	2.173098e+000	3.125191e+000
1.524703371784103e-002	2.470337e+000	1.261079e+000
1.525523242781028e-002	2.552324e+000	8.154874e-001
1.525956795533316e-002	2.595680e+000	6.836858e-001
1.526286171746119e-002	2.628617e+000	6.360997e-001
1.526680482143920e-002	2.668048e+000	5.934994e-001
1.527312099627286e-002	2.731210e+000	5.405005e-001
1.528165220439490e-002	2.816522e+000	4.850855e-001
1.529064066580905e-002	2.906406e+000	4.409663e-001
1.530635785502796e-002	3.063578e+000	3.833828e-001
1.532323990301675e-002	3.232399e+000	3.353198e-001
1.533227730883033e-002	3.322773e+000	3.145390e-001
1.534618993744505e-002	3.461899e+000	2.883746e-001
1.535134218242442e-002	3.513422e+000	2.799691e-001
1.535649442740378e-002	3.564944e+000	2.720364e-001
1.536164667238315e-002	3.616467e+000	2.645765e-001
1.536679891736252e-002	3.667989e+000	2.575894e-001
1.537195116234189e-002	3.719512e+000	2.510750e-001
1.537710340732126e-002	3.771034e+000	2.450334e-001
1.538225565230063e-002	3.822556e+000	2.394647e-001
1.540728925291409e-002	4.072892e+000	2.155016e-001
1.544993281377311e-002	4.499328e+000	1.839164e-001
1.550000001510003e-002	5.000000e+000	1.545523e-001
1.550000006202870e-002	5.000000e+000	1.545517e-001
1.550000010895738e-002	4.999999e+000	1.545510e-001
1.550000015588605e-002	4.999999e+000	1.545504e-001
1.550000020281472e-002	4.999998e+000	1.545498e-001
1.550000024974339e-002	4.999998e+000	1.545493e-001
1.550000029667207e-002	4.999997e+000	1.545487e-001
1.550000034360074e-002	4.999997e+000	1.545481e-001
1.550000132664287e-002	4.999987e+000	1.545385e-001
1.550000263736571e-002	4.999974e+000	1.545302e-001
1.550000525881138e-002	4.999948e+000	1.545216e-001
1.550001050170273e-002	4.999895e+000	1.545167e-001
1.550002098748542e-002	4.999790e+000	1.545187e-001
1.551722245508210e-002	4.827776e+000	1.628013e-001
1.553442392267878e-002	4.655761e+000	1.725597e-001
1.555162539027545e-002	4.483746e+000	1.837941e-001
1.556882685787213e-002	4.311732e+000	1.965044e-001
1.558602832546880e-002	4.139717e+000	2.106906e-001
1.560322979306548e-002	3.967702e+000	2.263527e-001
1.562043126066216e-002	3.795687e+000	2.434907e-001
1.563967564818842e-002	3.603244e+000	2.671301e-001
1.565402682489793e-002	3.459732e+000	2.887489e-001
1.565957781861040e-002	3.404222e+000	2.980676e-001
1.566512881232286e-002	3.348712e+000	3.086647e-001
1.567067980603532e-002	3.293202e+000	3.205401e-001
1.567623079974778e-002	3.237692e+000	3.336938e-001
1.568178179346024e-002	3.182182e+000	3.481259e-001
1.568733278717271e-002	3.126672e+000	3.638363e-001
1.569288378088517e-002	3.071162e+000	3.808250e-001
1.571205039359767e-002	2.879496e+000	4.599962e-001
1.572906847015918e-002	2.709316e+000	5.666849e-001
1.573875068982870e-002	2.612493e+000	6.681800e-001
1.574499715967681e-002	2.550029e+000	8.022929e-001
1.574965138777590e-002	2.503486e+000	1.010549e+000
1.575447479045157e-002	2.455252e+000	1.331702e+000
1.575816351908478e-002	2.418365e+000	1.598905e+000
1.576259211691133e-002	2.374079e+000	1.909539e+000
1.577144931256444e-002	2.285507e+000	2.496135e+000
1.578464495676085e-002	2.153551e+000	3.284240e+000
1.579905912907482e-002	2.009409e+000	3.985526e+000
1.581863524285618e-002	1.813648e+000	4.631853e+000
1.583774665752875e-002	1.622534e+000	4.940280e+000
1.585258224116380e-002	1.474178e+000	4.999277e+000
1.586466461288346e-002	1.353354e+000	4.999951e+000
1.594561022633403e-002	5.438979e-001	4.999951e+000
1.600000001600003e-002	0.000000e+000	5.000151e+000
1.600110069027162e-002	1.100674e-002	5.000084e+000
1.600330203881479e-002	3.302023e-002	5.000049e+000
1.606934249510986e-002	6.934248e-001	5.000049e+000
1.613978564849127e-002	1.397856e+000	4.984938e+000
1.616853423159250e-002	1.685342e+000	4.867977e+000
1.618442583424528e-002	1.844258e+000	4.590976e+000
1.619959078154027e-002	1.995908e+000	4.052525e+000
1.621728126938927e-002	2.172812e+000	3.126979e+000
1.624700849373463e-002	2.470085e+000	1.262386e+000
1.625520598057640e-002	2.552060e+000	8.163236e-001
1.625954655286652e-002	2.595465e+000	6.840492e-001
1.626284236626051e-002	2.628423e+000	6.363434e-001
1.626678495612347e-002	2.667849e+000	5.936908e-001
1.627307887967701e-002	2.730789e+000	5.408105e-001
1.628161009187270e-002	2.816101e+000	4.853198e-001
1.629056907437104e-002	2.905691e+000	4.412867e-001
1.630633371155070e-002	3.063337e+000	3.834812e-001
1.632324320229616e-002	3.232432e+000	3.353174e-001
1.633230117983706e-002	3.323012e+000	3.144886e-001
1.634618982930864e-002	3.461898e+000	2.883750e-001
1.635134766601009e-002	3.513476e+000	2.799607e-001
1.635650550271154e-002	3.565055e+000	2.720201e-001
1.636166333941298e-002	3.616633e+000	2.645531e-001
1.636682117611443e-002	3.668212e+000	2.575598e-001
1.637197901281588e-002	3.719790e+000	2.510401e-001
1.637713684951733e-002	3.771368e+000	2.449941e-001
1.638229468621877e-002	3.822947e+000	2.394218e-001
1.640735608897291e-002	4.073561e+000	2.154380e-001
1.644987721049177e-002	4.498772e+000	1.839472e-001
1.650000001610003e-002	5.000000e+000	1.545528e-001
1.650000006302854e-002	5.000000e+000	1.545521e-001
1.650000010995705e-002	4.999999e+000	1.545515e-001
1.650000015688556e-002	4.999999e+000	1.545509e-001
1.650000020381407e-002	4.999998e+000	1.545503e-001
1.650000025074258e-002	4.999998e+000	1.545497e-001
1.650000029767109e-002	4.999997e+000	1.545491e-001
1.650000034459960e-002	4.999997e+000	1.545485e-001
1.650000132763832e-002	4.999987e+000	1.545388e-001
1.650000263835661e-002	4.999974e+000	1.545304e-001
1.650000525979319e-002	4.999948e+000	1.545217e-001
1.650001050266635e-002	4.999895e+000	1.545168e-001
1.650002098841266e-002	4.999790e+000	1.545187e-001
1.651722194197131e-002	4.827781e+000	1.628010e-001
1.653442289552996e-002	4.655771e+000	1.725591e-001
1.655162384908860e-002	4.483762e+000	1.837930e-001
1.656882480264725e-002	4.311752e+000	1.965027e-001
1.658602575620589e-002	4.139743e+000	2.106881e-001
1.660322670976454e-002	3.967733e+000	2.263492e-001
1.662042766332319e-002	3.795723e+000	2.434862e-001
1.663967118518279e-002	3.603288e+000	2.671236e-001
1.665403123055941e-002	3.459688e+000	2.887567e-001
1.665964181378304e-002	3.403582e+000	2.981673e-001
1.666525239700666e-002	3.347476e+000	3.088970e-001
1.667086298023028e-002	3.291370e+000	3.209460e-001
1.667647356345391e-002	3.235264e+000	3.343142e-001
1.668208414667753e-002	3.179159e+000	3.490017e-001
1.668769472990115e-002	3.123053e+000	3.650083e-001
1.669330531312478e-002	3.066947e+000	3.823342e-001
1.671281128083273e-002	2.871887e+000	4.640281e-001
1.672969338134710e-002	2.703066e+000	5.717693e-001
1.673902290342931e-002	2.609771e+000	6.719239e-001
1.674519657946543e-002	2.548034e+000	8.086850e-001
1.674979923156503e-002	2.502008e+000	1.018726e+000
1.675448103273726e-002	2.455190e+000	1.332171e+000
1.675824135591989e-002	2.417587e+000	1.604442e+000
1.676270172507439e-002	2.372983e+000	1.917108e+000
1.677162246338339e-002	2.283776e+000	2.507650e+000
1.678454107973777e-002	2.154589e+000	3.279689e+000
1.679873562052810e-002	2.012644e+000	3.969920e+000
1.681897212770479e-002	1.810279e+000	4.632256e+000
1.683884504792212e-002	1.611550e+000	4.944958e+000
1.685343281841848e-002	1.465672e+000	4.999766e+000
1.686617036246113e-002	1.338297e+000	4.999951e+000
1.694415692291188e-002	5.584310e-001	4.999951e+000
1.700000001700003e-002	4.440892e-015	5.000038e+000
1.700110068184917e-002	1.100665e-002	5.000045e+000
1.700330201154744e-002	3.301995e-002	5.000049e+000
1.706934190249559e-002	6.934189e-001	5.000049e+000
1.713978445284028e-002	1.397844e+000	4.984885e+000
1.716854991197398e-002	1.685499e+000	4.867791e+000
1.718443290743566e-002	1.844329e+000	4.590859e+000
1.719958799091577e-002	1.995880e+000	4.052620e+000
1.721729872251843e-002	2.172987e+000	3.125891e+000
1.724702389957361e-002	2.470239e+000	1.261584e+000
1.725522186693410e-002	2.552218e+000	8.158199e-001
1.725955941718686e-002	2.595594e+000	6.838306e-001
1.726285395952972e-002	2.628539e+000	6.361973e-001
1.726679681710748e-002	2.667968e+000	5.935765e-001
1.727310404889144e-002	2.731040e+000	5.406252e-001
1.728163534321105e-002	2.816353e+000	4.851793e-001
1.729061188140748e-002	2.906119e+000	4.410950e-001
1.730634817774087e-002	3.063482e+000	3.834223e-001
1.732324142937686e-002	3.232414e+000	3.353191e-001
1.733229180083698e-002	3.322918e+000	3.145084e-001
1.734619301816165e-002	3.461930e+000	2.883697e-001
1.735135975195001e-002	3.513597e+000	2.799418e-001
1.735652648573836e-002	3.565265e+000	2.719891e-001
1.736169321952672e-002	3.616932e+000	2.645115e-001
1.736685995331508e-002	3.668599e+000	2.575089e-001
1.737202668710343e-002	3.720267e+000	2.509815e-001
1.737719342089179e-002	3.771934e+000	2.449292e-001
1.738236015468014e-002	3.823601e+000	2.393519e-001
1.740749350920095e-002	4.074935e+000	2.153074e-001
1.744973330795843e-002	4.497333e+000	1.840294e-001
1.750000001710004e-002	5.000000e+000	1.545525e-001
1.750000006402855e-002	5.000000e+000	1.545518e-001
1.750000011095705e-002	4.999999e+000	1.545512e-001
1.750000015788556e-002	4.999999e+000	1.545506e-001
1.750000020481408e-002	4.999998e+000	1.545500e-001
1.750000025174259e-002	4.999998e+000	1.545494e-001
1.750000029867110e-002	4.999997e+000	1.545488e-001
1.750000034559961e-002	4.999997e+000	1.545483e-001
1.750000132863832e-002	4.999987e+000	1.545386e-001
1.750000263935661e-002	4.999974e+000	1.545302e-001
1.750000526079319e-002	4.999948e+000	1.545216e-001
1.750001050366635e-002	4.999895e+000	1.545167e-001
1.750002098941266e-002	4.999790e+000	1.545187e-001
1.751722157998856e-002	4.827784e+000	1.628008e-001
1.753442217056446e-002	4.655779e+000	1.725587e-001
1.755162276114035e-002	4.483773e+000	1.837922e-001
1.756882335171624e-002	4.311767e+000	1.965014e-001
1.758602394229214e-002	4.139761e+000	2.106863e-001
1.760322453286804e-002	3.967755e+000	2.263468e-001
1.762042512344393e-002	3.795749e+000	2.434830e-001
1.763966837211064e-002	3.603317e+000	2.671195e-001
1.765403419439584e-002	3.459658e+000	2.887620e-001
1.765968478415749e-002	3.403152e+000	2.982339e-001
1.766533537391914e-002	3.346647e+000	3.090531e-001
1.767098596368080e-002	3.290141e+000	3.212196e-001
1.767663655344245e-002	3.233635e+000	3.347334e-001
1.768228714320410e-002	3.177129e+000	3.495945e-001
1.768793773296576e-002	3.120623e+000	3.658029e-001
1.769358832272741e-002	3.064117e+000	3.833586e-001
1.771332187985996e-002	2.866781e+000	4.667824e-001
1.773010950855279e-002	2.698905e+000	5.752951e-001
1.773923973014507e-002	2.607603e+000	6.750803e-001
1.774536409658171e-002	2.546359e+000	8.143268e-001
1.774993650593133e-002	2.500635e+000	1.026623e+000
1.775451525194123e-002	2.454848e+000	1.334671e+000
1.775835719975137e-002	2.416428e+000	1.612687e+000
1.776286500274148e-002	2.371350e+000	1.928372e+000
1.777188060872169e-002	2.281194e+000	2.524578e+000
1.778453486695998e-002	2.154651e+000	3.280524e+000
1.779852174466813e-002	2.014783e+000	3.959332e+000
1.781934878332553e-002	1.806512e+000	4.634035e+000
1.783989836537862e-002	1.601017e+000	4.948856e+000
1.785421417592646e-002	1.457858e+000	4.999949e+000
1.800000001800003e-002	0.000000e+000	4.999947e+000
1.800110066793063e-002	1.100650e-002	5.000013e+000
1.800330196779182e-002	3.301950e-002	5.000049e+000
1.806934096362752e-002	6.934094e-001	5.000049e+000
1.813978255918560e-002	1.397825e+000	4.984847e+000
1.816856143375635e-002	1.685614e+000	4.867656e+000
1.818443759008354e-002	1.844376e+000	4.590792e+000
1.819958484692452e-002	1.995848e+000	4.052740e+000
1.821731049766555e-002	2.173105e+000	3.125150e+000
1.824703429594120e-002	2.470343e+000	1.261050e+000
1.825523307565765e-002	2.552330e+000	8.154673e-001
1.825956847922533e-002	2.595685e+000	6.836770e-001
1.826286219728234e-002	2.628622e+000	6.360937e-001
1.826680531992449e-002	2.668053e+000	5.934947e-001
1.827312204495803e-002	2.731220e+000	5.404928e-001
1.828165324184967e-002	2.816532e+000	4.850798e-001
1.829064244344066e-002	2.906424e+000	4.409584e-001
1.830635844991052e-002	3.063584e+000	3.833804e-001
1.832323979461788e-002	3.232398e+000	3.353199e-001
1.833227639175175e-002	3.322764e+000	3.145410e-001
1.834618927245082e-002	3.461893e+000	2.883757e-001
1.835133929211070e-002	3.513393e+000	2.799736e-001
1.835648931177058e-002	3.564893e+000	2.720440e-001
1.836163933143046e-002	3.616393e+000	2.645868e-001
1.836678935109034e-002	3.667893e+000	2.576020e-001
1.837193937075021e-002	3.719394e+000	2.510896e-001
1.837708939041009e-002	3.770894e+000	2.450497e-001
1.838223941006997e-002	3.822394e+000	2.394821e-001
1.840725712191420e-002	4.072571e+000	2.155322e-001
1.844996459431157e-002	4.499646e+000	1.838984e-001
1.850000001810003e-002	5.000000e+000	1.545523e-001
1.850000006502854e-002	5.000000e+000	1.545517e-001
1.850000011195705e-002	4.999999e+000	1.545510e-001
1.850000015888556e-002	4.999999e+000	1.545504e-001
1.850000020581408e-002	4.999998e+000	1.545498e-001
1.850000025274259e-002	4.999998e+000	1.545492e-001
1.850000029967110e-002	4.999997e+000	1.545487e-001
1.850000034659961e-002	4.999997e+000	1.545481e-001
1.850000132963832e-002	4.999987e+000	1.545385e-001
1.850000264035661e-002	4.999974e+000	1.545302e-001
1.850000526179319e-002	4.999948e+000	1.545216e-001
1.850001050466635e-002	4.999895e+000	1.545167e-001
1.850002099041266e-002	4.999790e+000	1.545187e-001
1.851722255075076e-002	4.827775e+000	1.628013e-001
1.853442411108885e-002	4.655759e+000	1.725599e-001
1.855162567142695e-002	4.483743e+000	1.837943e-001
1.856882723176504e-002	4.311728e+000	1.965047e-001
1.858602879210314e-002	4.139712e+000	2.106911e-001
1.860323035244123e-002	3.967697e+000	2.263533e-001
1.862043191277933e-002	3.795681e+000	2.434915e-001
1.863967656513120e-002	3.603235e+000	2.671314e-001
1.865402590529773e-002	3.459741e+000	2.887473e-001
1.865956416848439e-002	3.404359e+000	2.980463e-001
1.866510243167104e-002	3.348976e+000	3.086151e-001
1.867064069485770e-002	3.293593e+000	3.204537e-001
1.867617895804436e-002	3.238211e+000	3.335619e-001
1.868171722123101e-002	3.182828e+000	3.479399e-001
1.868725548441767e-002	3.127445e+000	3.635877e-001
1.869279374760433e-002	3.072063e+000	3.805051e-001
1.871188782000703e-002	2.881122e+000	4.591457e-001
1.872893421795496e-002	2.710658e+000	5.656276e-001
1.873870242568324e-002	2.612976e+000	6.675564e-001
1.874496438726884e-002	2.550356e+000	8.013083e-001
1.874963067864043e-002	2.503693e+000	1.009472e+000
1.875448018369907e-002	2.455198e+000	1.332091e+000
1.875816129843295e-002	2.418387e+000	1.598749e+000
1.876258877254843e-002	2.374112e+000	1.909308e+000
1.877144372077936e-002	2.285563e+000	2.495729e+000
1.878467162160805e-002	2.153284e+000	3.285580e+000
1.879911239658452e-002	2.008876e+000	3.988106e+000
1.881858744822931e-002	1.814126e+000	4.631843e+000
1.883758260414168e-002	1.624174e+000	4.939517e+000
1.885245302510887e-002	1.475470e+000	4.999179e+000
1.886444569486086e-002	1.355543e+000	4.999951e+000
1.894579701115537e-002	5.420301e-001	4.999951e+000
1.900000001900003e-002	4.440892e-015	5.000169e+000
1.900110069418012e-002	1.100675e-002	5.000090e+000
1.900330204454029e-002	3.302025e-002	5.000049e+000
1.906934255534535e-002	6.934254e-001	5.000049e+000
1.913978576687074e-002	1.397857e+000	4.984947e+000
1.916853169971502e-002	1.685317e+000	4.868007e+000
1.918442465492210e-002	1.844246e+000	4.590997e+000
1.919959115306457e-002	1.995911e+000	4.052513e+000
1.921727837254595e-002	2.172784e+000	3.127159e+000
1.924700593860534e-002	2.470059e+000	1.262520e+000
1.925520338235772e-002	2.552034e+000	8.164063e-001
1.925954444761385e-002	2.595444e+000	6.840851e-001
1.926284047514391e-002	2.628405e+000	6.363673e-001
1.926678302783499e-002	2.667830e+000	5.937095e-001
1.927307478326296e-002	2.730748e+000	5.408407e-001
1.928160596427988e-002	2.816059e+000	4.853428e-001
1.929056209885760e-002	2.905621e+000	4.413179e-001
1.930633135812446e-002	3.063313e+000	3.834908e-001
1.932324346273184e-002	3.232435e+000	3.353170e-001
1.933230188519666e-002	3.323019e+000	3.144871e-001
1.934618962061378e-002	3.461896e+000	2.883754e-001
1.935134630232729e-002	3.513463e+000	2.799629e-001
1.935650298404080e-002	3.565030e+000	2.720238e-001
1.936165966575431e-002	3.616597e+000	2.645582e-001
1.936681634746782e-002	3.668163e+000	2.575661e-001
1.937197302918134e-002	3.719730e+000	2.510475e-001
1.937712971089485e-002	3.771297e+000	2.450023e-001
1.938228639260836e-002	3.822864e+000	2.394306e-001
1.940733840269708e-002	4.073384e+000	2.154548e-001
1.944989599882260e-002	4.498960e+000	1.839365e-001
1.950000001910004e-002	5.000000e+000	1.545528e-001
1.950000006602855e-002	5.000000e+000	1.545522e-001
1.950000011295706e-002	4.999999e+000	1.545516e-001
1.950000015988557e-002	4.999999e+000	1.545509e-001
1.950000020681408e-002	4.999998e+000	1.545503e-001
1.950000025374259e-002	4.999998e+000	1.545497e-001
1.950000030067110e-002	4.999997e+000	1.545492e-001
1.950000034759961e-002	4.999997e+000	1.545486e-001
1.950000133063833e-002	4.999987e+000	1.545388e-001
1.950000264135662e-002	4.999974e+000	1.545304e-001
1.950000526279319e-002	4.999948e+000	1.545217e-001
1.950001050566635e-002	4.999895e+000	1.545168e-001
1.950002099141267e-002	4.999790e+000	1.545187e-001
1.951722197886067e-002	4.827780e+000	1.628010e-001
1.953442296630866e-002	4.655770e+000	1.725592e-001
1.955162395375667e-002	4.483761e+000	1.837931e-001
1.956882494120466e-002	4.311751e+000	1.965028e-001
1.958602592865266e-002	4.139741e+000	2.106882e-001
1.960322691610066e-002	3.967731e+000	2.263495e-001
1.962042790354866e-002	3.795721e+000	2.434865e-001
1.963967143966042e-002	3.603286e+000	2.671240e-001
1.965403097109808e-002	3.459691e+000	2.887563e-001
1.965963798207675e-002	3.403620e+000	2.981613e-001
1.966524499305544e-002	3.347550e+000	3.088831e-001
1.967085200403411e-002	3.291480e+000	3.209216e-001
1.967645901501279e-002	3.235410e+000	3.342769e-001
1.968206602599147e-002	3.179340e+000	3.489489e-001
1.968767303697015e-002	3.123270e+000	3.649377e-001
1.969328004794883e-002	3.067200e+000	3.822432e-001
1.971276568449105e-002	2.872343e+000	4.637841e-001
1.972965609476729e-002	2.703439e+000	5.714586e-001
1.973900472969833e-002	2.609953e+000	6.716652e-001
1.974518278878821e-002	2.548172e+000	8.082291e-001
1.974978831215494e-002	2.502117e+000	1.018107e+000
1.975447917511803e-002	2.455209e+000	1.332035e+000
1.975823354715656e-002	2.417665e+000	1.603886e+000
1.976269074562488e-002	2.373093e+000	1.916349e+000
1.977160514256151e-002	2.283949e+000	2.506507e+000
1.978454507800272e-002	2.154549e+000	3.279817e+000
1.979875637885763e-002	2.012436e+000	3.970927e+000
1.981894554538100e-002	1.810545e+000	4.632183e+000
1.983876395918364e-002	1.612361e+000	4.944635e+000
1.985337126832761e-002	1.466287e+000	4.999740e+000
1.986605694178508e-002	1.339431e+000	4.999950e+000
1.994427653584672e-002	5.572348e-001	4.999951e+000
2.000000002000004e-002	4.440892e-015	5.000045e+000
2.000110068575073e-002	1.100666e-002	5.000047e+000
2.000330201725211e-002	3.301997e-002	5.000049e+000
2.006934196229362e-002	6.934194e-001	5.000049e+000
2.013978457033790e-002	1.397846e+000	4.984889e+000
2.016854887188731e-002	1.685488e+000	4.867803e+000
2.018443245755647e-002	1.844324e+000	4.590867e+000
2.019958821704041e-002	1.995882e+000	4.052612e+000
2.021729760016996e-002	2.172976e+000	3.125961e+000
2.024702290893246e-002	2.470229e+000	1.261635e+000
2.025522082866570e-002	2.552208e+000	8.158529e-001
2.025955857767188e-002	2.595586e+000	6.838450e-001
2.026285320075099e-002	2.628532e+000	6.362069e-001
2.026679603799681e-002	2.667960e+000	5.935841e-001
2.027310239323283e-002	2.731024e+000	5.406374e-001
2.028163368869792e-002	2.816337e+000	4.851885e-001
2.029060906547530e-002	2.906090e+000	4.411077e-001
2.030634722888026e-002	3.063472e+000	3.834262e-001
2.032324156263624e-002	3.232415e+000	3.353191e-001
2.033229319304577e-002	3.322932e+000	3.145055e-001
2.034619266946908e-002	3.461926e+000	2.883703e-001
2.035135897115304e-002	3.513590e+000	2.799430e-001
2.035652527283701e-002	3.565253e+000	2.719909e-001
2.036169157452097e-002	3.616916e+000	2.645137e-001
2.036685787620494e-002	3.668579e+000	2.575116e-001
2.037202417788890e-002	3.720242e+000	2.509846e-001
2.037719047957286e-002	3.771905e+000	2.449325e-001
2.038235678125683e-002	3.823568e+000	2.393555e-001
2.040748636011190e-002	4.074863e+000	2.153142e-001
2.044974086228990e-002	4.497408e+000	1.840251e-001
2.050000002010004e-002	5.000000e+000	1.545525e-001
2.050000006702855e-002	5.000000e+000	1.545518e-001
2.050000011395706e-002	4.999999e+000	1.545512e-001
2.050000016088557e-002	4.999999e+000	1.545506e-001
2.050000020781408e-002	4.999998e+000	1.545500e-001
2.050000025474259e-002	4.999998e+000	1.545494e-001
2.050000030167110e-002	4.999997e+000	1.545488e-001
2.050000034859961e-002	4.999997e+000	1.545483e-001
2.050000133163833e-002	4.999987e+000	1.545386e-001
2.050000264235662e-002	4.999974e+000	1.545303e-001
2.050000526379320e-002	4.999948e+000	1.545216e-001
2.050001050666635e-002	4.999895e+000	1.545167e-001
2.050002099241267e-002	4.999790e+000	1.545187e-001
2.051722161019556e-002	4.827784e+000	1.628009e-001
2.053442222797845e-002	4.655778e+000	1.725587e-001
2.055162284576133e-002	4.483772e+000	1.837923e-001
2.056882346354422e-002	4.311766e+000	1.965015e-001
2.058602408132710e-002	4.139760e+000	2.106864e-001
2.060322469910999e-002	3.967753e+000	2.263470e-001
2.062042531689288e-002	3.795747e+000	2.434833e-001
2.063966855078987e-002	3.603315e+000	2.671198e-001
2.065403400610436e-002	3.459660e+000	2.887616e-001
2.065968200495876e-002	3.403180e+000	2.982296e-001
2.066533000381317e-002	3.346700e+000	3.090430e-001
2.067097800266757e-002	3.290220e+000	3.212019e-001
