time	V(in)	V(out)
7.528326904735554e-004	1.977338e+000	4.528075e-001
7.541260514429852e-004	1.966992e+000	5.744492e-001
7.553965581893736e-004	1.956828e+000	7.166566e-001
7.569230692193912e-004	1.944615e+000	8.971723e-001
7.592326823015336e-004	1.926139e+000	1.169319e+000
7.634815646943371e-004	1.892148e+000	1.645035e+000
7.711318054393431e-004	1.830946e+000	2.418532e+000
7.787012814440630e-004	1.770390e+000	3.056486e+000
7.870498613985923e-004	1.703601e+000	3.562689e+000
7.967570583860027e-004	1.625944e+000	3.887897e+000
8.063920730864738e-004	1.548863e+000	3.998559e+000
8.096343648481471e-004	1.522925e+000	4.001867e+000
8.131934808988371e-004	1.494452e+000	3.999695e+000
8.315958606722443e-004	1.347233e+000	3.999804e+000
9.663527927006653e-004	2.691777e-001	3.999803e+000
1.000000001000000e-003	0.000000e+000	3.999803e+000
1.001376513224226e-003	1.101210e-002	3.999963e+000
1.004129537672678e-003	3.303629e-002	4.000126e+000
1.174817053476717e-003	1.398536e+000	4.000195e+000
1.196841249064335e-003	1.574730e+000	3.931521e+000
1.212482329310857e-003	1.699859e+000	3.673432e+000
1.220423244388244e-003	1.763386e+000	3.313247e+000
1.228421480223614e-003	1.827372e+000	2.697943e+000
1.238652892011346e-003	1.909223e+000	1.681428e+000
1.248655016660550e-003	1.989240e+000	5.833170e-001
1.251528475929954e-003	2.012228e+000	3.269385e-001
1.252597287734967e-003	2.020778e+000	2.812850e-001
1.253444177244809e-003	2.027553e+000	2.690747e-001
1.254109102918722e-003	2.032873e+000	2.616296e-001
1.254872149748591e-003	2.038977e+000	2.536298e-001
1.255867266892160e-003	2.046938e+000	2.445482e-001
1.257260668949716e-003	2.058085e+000	2.335648e-001
1.260047473064828e-003	2.080380e+000	2.152301e-001
1.263018494469465e-003	2.104148e+000	1.992236e-001
1.266753684908848e-003	2.134029e+000	1.829645e-001
1.270520058230148e-003	2.164160e+000	1.696006e-001
1.275579122174331e-003	2.204633e+000	1.550462e-001
1.281639584698430e-003	2.253117e+000	1.410057e-001
1.289784377270497e-003	2.318275e+000	1.261120e-001
1.299697799370515e-003	2.397582e+000	1.121171e-001
1.313879607888138e-003	2.511037e+000	9.709621e-002
1.331702504349842e-003	2.653620e+000	8.321046e-002
1.353985055138503e-003	2.831880e+000	7.066748e-002
1.379370041288760e-003	3.034960e+000	6.039246e-002
1.411033177842872e-003	3.288265e+000	5.079412e-002
1.424578848925557e-003	3.396631e+000	4.749244e-002
1.432303847508566e-003	3.458431e+000	4.588654e-002
1.440028846091575e-003	3.520231e+000	4.437647e-002
1.447753844674584e-003	3.582031e+000	4.296222e-002
1.455478843257593e-003	3.643831e+000	4.164381e-002
1.463203841840603e-003	3.705631e+000	4.042122e-002
1.470928840423612e-003	3.767431e+000	3.929446e-002
1.478653839006621e-003	3.829231e+000	3.826353e-002
1.500000001000002e-003	4.000000e+000	3.544345e-002
1.500587488040019e-003	3.995300e+000	3.550833e-002
1.501762462120052e-003	3.985900e+000	3.564656e-002
1.518212099240517e-003	3.854303e+000	3.777685e-002
1.537011684521048e-003	3.703907e+000	4.051879e-002
1.559267285953552e-003	3.525862e+000	4.421963e-002
1.566649388626549e-003	3.466805e+000	4.558803e-002
1.574031491299547e-003	3.407748e+000	4.710928e-002
1.581413593972544e-003	3.348691e+000	4.878339e-002
1.588795696645542e-003	3.289634e+000	5.061035e-002
1.596177799318539e-003	3.230578e+000	5.259017e-002
1.603559901991537e-003	3.171521e+000	5.472285e-002
1.610942004664534e-003	3.112464e+000	5.700839e-002
1.640962314214720e-003	2.872302e+000	6.900126e-002
1.674523388200047e-003	2.603813e+000	8.913744e-002
1.699951418783550e-003	2.400389e+000	1.137815e-001
1.717899059946130e-003	2.256808e+000	1.425145e-001
1.730248367354127e-003	2.158013e+000	1.746742e-001
1.738575486830946e-003	2.091396e+000	2.098436e-001
1.744703451985812e-003	2.042372e+000	2.512051e-001
1.748152844245035e-003	2.014777e+000	2.888283e-001
1.750215049406013e-003	1.998280e+000	3.266822e-001
1.751626566897735e-003	1.986987e+000	3.758112e-001
1.752865791697856e-003	1.977074e+000	4.555114e-001
1.754163406243227e-003	1.966693e+000	5.783560e-001
1.755437284123521e-003	1.956502e+000	7.213674e-001
1.756964428390903e-003	1.944285e+000	9.020730e-001
1.759319457801124e-003	1.925444e+000	1.179401e+000
1.763623551018135e-003	1.891012e+000	1.660130e+000
1.771448191013121e-003	1.828414e+000	2.447116e+000
1.779096572503989e-003	1.767227e+000	3.085078e+000
1.787492043961475e-003	1.700064e+000	3.583850e+000
1.797194492544569e-003	1.622444e+000	3.902653e+000
1.805569633822221e-003	1.555443e+000	3.998391e+000
1.808670574457039e-003	1.530635e+000	4.001560e+000
1.812070518524641e-003	1.503436e+000	3.999745e+000
1.838917587592549e-003	1.288659e+000	3.999774e+000
1.865764656660458e-003	1.073883e+000	3.999796e+000
1.892611725728367e-003	8.591062e-001	3.999812e+000
1.919458794796276e-003	6.443297e-001	3.999820e+000
1.946305863864184e-003	4.295531e-001	3.999822e+000
1.973152932932093e-003	2.147766e-001	3.999816e+000
2.000000002000002e-003	1.776357e-015	3.999804e+000
2.001375929345862e-003	1.100742e-002	3.999964e+000
2.004127784037582e-003	3.302225e-002	4.000126e+000
2.174742774924229e-003	1.397942e+000	4.000195e+000
2.196757612457990e-003	1.574061e+000	3.932506e+000
2.212392069116124e-003	1.699136e+000	3.677243e+000
2.220322631345883e-003	1.762581e+000	3.319950e+000
2.228286819897229e-003	1.826295e+000	2.709772e+000
2.238524907248280e-003	1.908199e+000	1.696966e+000
2.248111639075016e-003	1.984893e+000	6.340484e-001
2.251054579318654e-003	2.008437e+000	3.508283e-001
2.252332347539457e-003	2.018659e+000	2.871914e-001
2.253590475185879e-003	2.028724e+000	2.677355e-001
2.254177690914011e-003	2.033422e+000	2.611343e-001
2.254904679513114e-003	2.039237e+000	2.532220e-001
2.255619067066293e-003	2.044953e+000	2.465863e-001
2.256457975890765e-003	2.051664e+000	2.395001e-001
2.258135793539709e-003	2.065086e+000	2.271371e-001
2.260350536552466e-003	2.082804e+000	2.132768e-001
2.263671566079268e-003	2.109373e+000	1.961801e-001
2.267388219386933e-003	2.139106e+000	1.805701e-001
2.271636231468967e-003	2.173090e+000	1.660461e-001
2.276094701974808e-003	2.208758e+000	1.535656e-001
2.281857957827393e-003	2.254864e+000	1.403957e-001
2.288809482037228e-003	2.310476e+000	1.276673e-001
2.299659826437734e-003	2.397279e+000	1.121957e-001
2.312612181690442e-003	2.500897e+000	9.824693e-002
2.331447539040572e-003	2.651580e+000	8.340032e-002
2.352372835335071e-003	2.818983e+000	7.142502e-002
2.378711299434395e-003	3.029690e+000	6.063060e-002
2.408943098573450e-003	3.271545e+000	5.130045e-002
2.422498219099217e-003	3.379986e+000	4.794217e-002
2.431110475608041e-003	3.448884e+000	4.613421e-002
2.439722732116866e-003	3.517782e+000	4.444062e-002
2.448334988625691e-003	3.586680e+000	4.286141e-002
2.456947245134517e-003	3.655578e+000	4.139657e-002
2.465559501643341e-003	3.724476e+000	4.004611e-002
2.474171758152166e-003	3.793374e+000	3.881002e-002
2.482784014660991e-003	3.862272e+000	3.768831e-002
2.500000002000004e-003	4.000000e+000	3.544378e-002
2.500581683220624e-003	3.995347e+000	3.550776e-002
2.501745045661865e-003	3.986040e+000	3.564447e-002
2.518032119839228e-003	3.855743e+000	3.775172e-002
2.536645918899072e-003	3.706833e+000	4.046087e-002
2.558766485337796e-003	3.529868e+000	4.412685e-002
2.564981964921721e-003	3.480144e+000	4.528164e-002
2.571197444505646e-003	3.430420e+000	4.653123e-002
2.577412924089571e-003	3.380697e+000	4.787563e-002
2.583628403673495e-003	3.330973e+000	4.931483e-002
2.589843883257420e-003	3.281249e+000	5.084884e-002
2.596059362841345e-003	3.231525e+000	5.247764e-002
2.602274842425270e-003	3.181801e+000	5.420125e-002
2.622290428586655e-003	3.021677e+000	6.110971e-002
2.662321600909424e-003	2.701427e+000	8.141556e-002
2.694441334371267e-003	2.444469e+000	1.080159e-001
2.715293280052652e-003	2.277654e+000	1.379228e-001
2.729113355549256e-003	2.167093e+000	1.714017e-001
2.738080355018339e-003	2.095357e+000	2.074024e-001
2.744360817664813e-003	2.045114e+000	2.482274e-001
2.747948742802005e-003	2.016410e+000	2.859404e-001
2.750071590088683e-003	1.999427e+000	3.231083e-001
2.751509108954278e-003	1.987927e+000	3.702529e-001
2.752735284135146e-003	1.978118e+000	4.455261e-001
2.754047178146763e-003	1.967623e+000	5.664819e-001
2.755319618514530e-003	1.957443e+000	7.077949e-001
2.756865755307164e-003	1.945074e+000	8.903955e-001
2.759057341271189e-003	1.927541e+000	1.148900e+000
2.763234245189660e-003	1.894126e+000	1.618640e+000
2.770533062004006e-003	1.835736e+000	2.363656e+000
2.777982976079584e-003	1.776136e+000	3.003117e+000
2.786268606894254e-003	1.709851e+000	3.517168e+000
2.796905002952463e-003	1.624760e+000	3.883597e+000
2.806593060994486e-003	1.547256e+000	3.998793e+000
2.809911724056893e-003	1.520706e+000	4.001844e+000
2.813561433774444e-003	1.491509e+000	3.999676e+000
2.822302107700562e-003	1.421583e+000	3.999801e+000
2.969682290435440e-003	2.425417e-001	3.999804e+000
3.000000003000004e-003	0.000000e+000	3.999804e+000
3.001376472550775e-003	1.101176e-002	3.999964e+000
3.004129411652316e-003	3.303527e-002	4.000126e+000
3.174811635947877e-003	1.398493e+000	4.000195e+000
3.196835148760207e-003	1.574681e+000	3.931593e+000
3.212475745730227e-003	1.699806e+000	3.673711e+000
3.220415894799611e-003	1.763327e+000	3.313738e+000
3.228411637677984e-003	1.827293e+000	2.698810e+000
3.238643528074944e-003	1.909148e+000	1.682573e+000
3.248613144204889e-003	1.988905e+000	5.871789e-001
3.251491843593697e-003	2.011935e+000	3.287238e-001
3.252578921905826e-003	2.020631e+000	2.816521e-001
3.253449778938587e-003	2.027598e+000	2.690169e-001
3.254098273526133e-003	2.032786e+000	2.617578e-001
3.254850893375714e-003	2.038807e+000	2.538238e-001
3.255798547197021e-003	2.046388e+000	2.451232e-001
3.257117153260464e-003	2.056937e+000	2.346056e-001
3.259754365387349e-003	2.078035e+000	2.169680e-001
3.262698696657753e-003	2.101589e+000	2.007896e-001
3.266338473230469e-003	2.130708e+000	1.846102e-001
3.270138317543156e-003	2.161107e+000	1.708472e-001
3.275004500161916e-003	2.200036e+000	1.565352e-001
3.280891261436218e-003	2.247130e+000	1.425690e-001
3.288738126519717e-003	2.309905e+000	1.278138e-001
3.298316258640641e-003	2.386530e+000	1.138579e-001
3.312011120250064e-003	2.496089e+000	9.882557e-002
3.329236853771207e-003	2.633895e+000	8.488365e-002
3.351195999068634e-003	2.809568e+000	7.202449e-002
3.375974263806366e-003	3.007794e+000	6.158275e-002
3.406978650061691e-003	3.255829e+000	5.180282e-002
3.420228871407416e-003	3.361831e+000	4.844095e-002
3.428508039208305e-003	3.428064e+000	4.666096e-002
3.436787207009194e-003	3.494298e+000	4.499291e-002
3.445066374810083e-003	3.560531e+000	4.343683e-002
3.453345542610973e-003	3.626764e+000	4.199270e-002
3.461624710411862e-003	3.692998e+000	4.066053e-002
3.469903878212751e-003	3.759231e+000	3.944031e-002
3.478183046013640e-003	3.825464e+000	3.833205e-002
3.500000003000006e-003	4.000000e+000	3.544668e-002
3.500580830447998e-003	3.995353e+000	3.550865e-002
3.501742485343982e-003	3.986060e+000	3.564416e-002
3.518005653887764e-003	3.855955e+000	3.774802e-002
3.536592132223513e-003	3.707263e+000	4.045243e-002
3.558716935254802e-003	3.530265e+000	4.411772e-002
3.564802692384831e-003	3.481578e+000	4.524739e-002
3.570888449514860e-003	3.432892e+000	4.646702e-002
3.576974206644889e-003	3.384206e+000	4.777660e-002
3.583059963774918e-003	3.335520e+000	4.917613e-002
3.589145720904947e-003	3.286834e+000	5.066562e-002
3.595231478034975e-003	3.238148e+000	5.224506e-002
3.601317235165004e-003	3.189462e+000	5.391446e-002
3.620591977536818e-003	3.035264e+000	6.042238e-002
3.659141462280445e-003	2.726868e+000	7.928057e-002
3.691539873247484e-003	2.467681e+000	1.047216e-001
3.713057961521977e-003	2.295536e+000	1.336388e-001
3.727417042198583e-003	2.180664e+000	1.661526e-001
3.736941635440255e-003	2.104467e+000	2.016171e-001
3.743449196579944e-003	2.052407e+000	2.409602e-001
3.747555599015393e-003	2.019555e+000	2.809028e-001
3.749809865253773e-003	2.001521e+000	3.173133e-001
3.751337648237742e-003	1.989299e+000	3.631867e-001
3.752572052558455e-003	1.979424e+000	4.341981e-001
3.753941706156575e-003	1.968466e+000	5.564033e-001
3.755289246180773e-003	1.957686e+000	7.044219e-001
3.756874535533607e-003	1.945004e+000	8.914266e-001
3.758940622279268e-003	1.928475e+000	1.135312e+000
3.763072795770590e-003	1.895418e+000	1.601194e+000
3.770201914020631e-003	1.838385e+000	2.332636e+000
3.777624342671367e-003	1.779005e+000	2.975660e+000
3.785894309164717e-003	1.712846e+000	3.498881e+000
3.796362206471378e-003	1.629102e+000	3.873199e+000
3.806066024527081e-003	1.551472e+000	3.997490e+000
3.809451307567978e-003	1.524390e+000	4.001736e+000
3.812951263526879e-003	1.496390e+000	3.999651e+000
3.816568639464583e-003	1.467451e+000	3.999820e+000
3.959043279172883e-003	3.276538e-001	3.999803e+000
4.000000004000005e-003	3.552714e-015	3.999803e+000
4.001376258529892e-003	1.101004e-002	3.999963e+000
4.004128767589666e-003	3.303011e-002	4.000126e+000
4.174784329295665e-003	1.398275e+000	4.000195e+000
4.196804401773859e-003	1.574435e+000	3.931956e+000
4.212442563686953e-003	1.699540e+000	3.675114e+000
4.220378878281386e-003	1.763031e+000	3.316206e+000
4.228362081689210e-003	1.826897e+000	2.703167e+000
4.238596403534410e-003	1.908771e+000	1.688307e+000
4.248409640122765e-003	1.987277e+000	6.060559e-001
4.251314132818503e-003	2.010513e+000	3.374927e-001
4.252482888847373e-003	2.019863e+000	2.836605e-001
4.253489030277849e-003	2.027912e+000	2.686525e-001
4.254089996219923e-003	2.032720e+000	2.619222e-001
4.254815911094850e-003	2.038527e+000	2.541147e-001
4.256673955412076e-003	2.053392e+000	2.378973e-001
4.258785837970971e-003	2.070287e+000	2.229593e-001
4.261529544752755e-003	2.092236e+000	2.067847e-001
4.264889280943125e-003	2.119114e+000	1.906606e-001
4.268740170484094e-003	2.149921e+000	1.755959e-001
4.272951111474041e-003	2.183609e+000	1.621468e-001
4.278149530045537e-003	2.225196e+000	1.486477e-001
4.284899632279152e-003	2.279197e+000	1.345223e-001
4.293187690502851e-003	2.345501e+000	1.208738e-001
4.305136495245651e-003	2.441092e+000	1.058045e-001
4.320127418740631e-003	2.561019e+000	9.172737e-002
4.340920011715313e-003	2.727360e+000	7.752624e-002
4.363400625128217e-003	2.907205e+000	6.644205e-002
4.391996969550441e-003	3.135976e+000	5.635674e-002
4.424814404509634e-003	3.398515e+000	4.756238e-002
4.440630945921974e-003	3.525048e+000	4.425098e-002
4.446747886442942e-003	3.573983e+000	4.315014e-002
4.452864826963911e-003	3.622919e+000	4.209922e-002
4.458981767484879e-003	3.671854e+000	4.109822e-002
4.465098708005847e-003	3.720790e+000	4.014715e-002
4.471215648526815e-003	3.769725e+000	3.924601e-002
4.477332589047784e-003	3.818661e+000	3.839478e-002
4.483449529568752e-003	3.867596e+000	3.759348e-002
4.500000004000008e-003	4.000000e+000	3.544382e-002
4.500571109236559e-003	3.995431e+000	3.550652e-002
4.501713319709663e-003	3.986294e+000	3.564065e-002
4.517704266333113e-003	3.858366e+000	3.770604e-002
4.535979633902770e-003	3.712163e+000	4.035591e-002
4.558031502138328e-003	3.535748e+000	4.399167e-002
4.563780506115088e-003	3.489756e+000	4.504609e-002
4.569529510091847e-003	3.443764e+000	4.617868e-002
4.575278514068608e-003	3.397772e+000	4.738942e-002
4.581027518045367e-003	3.351780e+000	4.867834e-002
4.586776522022127e-003	3.305788e+000	5.004541e-002
4.592525525998886e-003	3.259796e+000	5.149065e-002
4.598274529975646e-003	3.213804e+000	5.301406e-002
4.618922311876487e-003	3.048622e+000	5.971757e-002
4.651482038018432e-003	2.788144e+000	7.442589e-002
4.684020092620289e-003	2.527839e+000	9.708113e-002
4.706889794977560e-003	2.344882e+000	1.233201e-001
4.722883445159801e-003	2.216933e+000	1.537228e-001
4.733627725788305e-003	2.130978e+000	1.868494e-001
4.740850382069028e-003	2.073197e+000	2.227902e-001
4.746070732990066e-003	2.031434e+000	2.636464e-001
4.748739738554782e-003	2.010082e+000	2.971377e-001
4.750553879769429e-003	1.995569e+000	3.353688e-001
4.751855006135879e-003	1.985160e+000	3.873196e-001
4.753128336459913e-003	1.974973e+000	4.772555e-001
4.754414492896562e-003	1.964684e+000	6.049522e-001
4.755731032031463e-003	1.954152e+000	7.556298e-001
4.757272213613072e-003	1.941822e+000	9.385362e-001
4.760015636805468e-003	1.919875e+000	1.259827e+000
4.764719369488630e-003	1.882245e+000	1.774774e+000
4.773950562648438e-003	1.808396e+000	2.660711e+000
4.782645781745296e-003	1.738834e+000	3.316743e+000
4.791748647873284e-003	1.666011e+000	3.740830e+000
4.803300989170813e-003	1.573592e+000	3.983801e+000
4.806508749767003e-003	1.547930e+000	4.000962e+000
4.809323063026431e-003	1.525416e+000	3.999721e+000
4.975607691157522e-003	1.951385e-001	3.999803e+000
5.000000005000008e-003	0.000000e+000	3.999803e+000
5.001377076086362e-003	1.101657e-002	3.999964e+000
5.004131218259067e-003	3.304971e-002	4.000126e+000
5.174888032966843e-003	1.399104e+000	4.000195e+000
5.196921170348491e-003	1.575369e+000	3.930574e+000
5.212568579684199e-003	1.700549e+000	3.669768e+000
5.220519683272271e-003	1.764157e+000	3.306792e+000
5.228550692093365e-003	1.828405e+000	2.686550e+000
5.238775955312519e-003	1.910208e+000	1.672319e+000
5.247747477820999e-003	1.981980e+000	6.679936e-001
5.250694792505181e-003	2.005558e+000	3.653922e-001
5.251899511913171e-003	2.015196e+000	2.961528e-001
5.253194392489997e-003	2.025555e+000	2.727788e-001
5.253640887598335e-003	2.029127e+000	2.673807e-001
5.254359538809396e-003	2.034876e+000	2.588009e-001
5.255833990042232e-003	2.046672e+000	2.448142e-001
5.257469084244602e-003	2.059753e+000	2.321612e-001
5.260494329687526e-003	2.083955e+000	2.128577e-001
5.264242990185973e-003	2.113944e+000	1.936045e-001
5.267850461817293e-003	2.142804e+000	1.787489e-001
5.271805568745454e-003	2.174444e+000	1.654189e-001
5.275809911040947e-003	2.206479e+000	1.541620e-001
5.280698321427719e-003	2.245587e+000	1.428003e-001
5.288017700328244e-003	2.304142e+000	1.290199e-001
5.297922854628286e-003	2.383383e+000	1.143831e-001
5.310967672432221e-003	2.487741e+000	9.981750e-002
5.328498264076683e-003	2.627986e+000	8.540396e-002
5.349633897934694e-003	2.797071e+000	7.279791e-002
5.374798743093694e-003	2.998390e+000	6.201237e-002
5.404827667959464e-003	3.238621e+000	5.234976e-002
5.418022762693067e-003	3.344182e+000	4.893739e-002
5.426513412635310e-003	3.412107e+000	4.707772e-002
5.435004062577553e-003	3.480032e+000	4.533783e-002
5.443494712519796e-003	3.547958e+000	4.371772e-002
5.451985362462039e-003	3.615883e+000	4.221739e-002
5.460476012404282e-003	3.683808e+000	4.083685e-002
5.468966662346525e-003	3.751733e+000	3.957609e-002
5.477457312288768e-003	3.819659e+000	3.843512e-002
5.500000005000010e-003	4.000000e+000	3.544550e-002
5.500576962356593e-003	3.995384e+000	3.550779e-002
5.501730877069760e-003	3.986153e+000	3.564277e-002
5.517885683054102e-003	3.856915e+000	3.773130e-002
5.536348318464778e-003	3.709213e+000	4.041398e-002
5.558545756479857e-003	3.531634e+000	4.408636e-002
5.566454175151440e-003	3.468367e+000	4.553621e-002
5.574362593823022e-003	3.405099e+000	4.716585e-002
5.582271012494605e-003	3.341832e+000	4.897530e-002
5.590179431166188e-003	3.278565e+000	5.096454e-002
5.598087849837770e-003	3.215297e+000	5.313359e-002
5.605996268509353e-003	3.152030e+000	5.548244e-002
5.613904687180936e-003	3.088763e+000	5.801108e-002
5.649357758410698e-003	2.805138e+000	7.349572e-002
5.682954949827237e-003	2.536361e+000	9.626703e-002
5.706601117075544e-003	2.347191e+000	1.229922e-001
5.722787082301690e-003	2.217703e+000	1.535572e-001
5.733664273127330e-003	2.130686e+000	1.870483e-001
5.740895662102172e-003	2.072835e+000	2.230919e-001
5.746103251822075e-003	2.031174e+000	2.639963e-001
5.748764770390988e-003	2.009882e+000	2.975592e-001
5.750574074014091e-003	1.995407e+000	3.359891e-001
5.751873296237175e-003	1.985014e+000	3.884199e-001
5.753155451486452e-003	1.974756e+000	4.797167e-001
5.754447302947230e-003	1.964422e+000	6.085436e-001
5.755772594826580e-003	1.953819e+000	7.605109e-001
5.757321580252544e-003	1.941427e+000	9.443892e-001
5.760111704813642e-003	1.919106e+000	1.270853e+000
5.764883059640789e-003	1.880936e+000	1.791944e+000
5.774189790245380e-003	1.806482e+000	2.679921e+000
5.783067966204601e-003	1.735456e+000	3.340925e+000
5.792302716171932e-003	1.661578e+000	3.761106e+000
5.803495306628600e-003	1.572038e+000	3.985903e+000
5.806640447950312e-003	1.546876e+000	4.001102e+000
5.809453584067693e-003	1.524371e+000	3.999730e+000
5.966430388761933e-003	2.685570e-001	3.999803e+000
6.000000006000010e-003	3.552714e-015	3.999803e+000
6.001376489607989e-003	1.101187e-002	3.999964e+000
6.004129456823948e-003	3.303561e-002	4.000126e+000
6.174813424213411e-003	1.398507e+000	4.000195e+000
6.196837161941084e-003	1.574697e+000	3.931569e+000
6.212477918111099e-003	1.699823e+000	3.673619e+000
6.220418319292442e-003	1.763347e+000	3.313576e+000
6.228414883325075e-003	1.827319e+000	2.698524e+000
6.238646615893012e-003	1.909173e+000	1.682196e+000
6.248626885305883e-003	1.989015e+000	5.859112e-001
6.251503863040550e-003	2.012031e+000	3.281376e-001
6.252585017485319e-003	2.020680e+000	2.815299e-001
6.253447894797037e-003	2.027583e+000	2.690359e-001
6.254101462958333e-003	2.032812e+000	2.617194e-001
6.254857266113986e-003	2.038858e+000	2.537658e-001
6.255819571917495e-003	2.046556e+000	2.449469e-001
6.257161701985719e-003	2.057294e+000	2.342811e-001
6.259845962122168e-003	2.078768e+000	2.164212e-001
6.262799551771117e-003	2.102396e+000	2.002925e-001
6.266469615922424e-003	2.131757e+000	1.840865e-001
6.270259231475168e-003	2.162074e+000	1.704500e-001
6.275185868731111e-003	2.201487e+000	1.560616e-001
6.281127909060149e-003	2.249023e+000	1.420705e-001
6.289069369564665e-003	2.312555e+000	1.272695e-001
6.298753975364068e-003	2.390032e+000	1.133000e-001
6.312602843984073e-003	2.500823e+000	9.827080e-002
6.330017597239650e-003	2.640141e+000	8.434629e-002
6.352079357886852e-003	2.816635e+000	7.158892e-002
6.377050050220861e-003	3.016400e+000	6.120050e-002
6.408263204234278e-003	3.266106e+000	5.147886e-002
6.421607015726374e-003	3.372856e+000	4.813631e-002
6.429694785311975e-003	3.437558e+000	4.641634e-002
6.437782554897575e-003	3.502261e+000	4.480229e-002
6.445870324483177e-003	3.566963e+000	4.329417e-002
6.453958094068777e-003	3.631665e+000	4.189198e-002
6.462045863654379e-003	3.696367e+000	4.059570e-002
6.470133633239979e-003	3.761069e+000	3.940536e-002
6.478221402825580e-003	3.825771e+000	3.832093e-002
6.500000006000012e-003	4.000000e+000	3.544671e-002
6.500573618767094e-003	3.995411e+000	3.550781e-002
6.501720844301258e-003	3.986233e+000	3.564156e-002
6.517782001779557e-003	3.857744e+000	3.771686e-002
6.536137610326185e-003	3.710899e+000	4.038080e-002
6.558266257309949e-003	3.533870e+000	4.403485e-002
6.564768637398350e-003	3.481851e+000	4.522623e-002
