time	V(in)	V(out)
2.578864908046844e-003	3.369081e+000	2.403208e-001
2.585486909037003e-003	3.316105e+000	2.486836e-001
2.592108910027161e-003	3.263129e+000	2.577296e-001
2.598730911017319e-003	3.210153e+000	2.674587e-001
2.605352912007478e-003	3.157177e+000	2.778709e-001
2.630607299102880e-003	2.955142e+000	3.300242e-001
2.659286643946253e-003	2.725707e+000	4.206820e-001
2.680170255324869e-003	2.558638e+000	5.305324e-001
2.690334929754969e-003	2.477321e+000	6.307589e-001
2.697377705736677e-003	2.420978e+000	7.867075e-001
2.702950059842607e-003	2.376400e+000	1.015402e+000
2.708063185608367e-003	2.335495e+000	1.279456e+000
2.713132767551906e-003	2.294938e+000	1.539296e+000
2.720279268707888e-003	2.237766e+000	1.887475e+000
2.730578272783419e-003	2.155374e+000	2.349261e+000
2.745646314063459e-003	2.034830e+000	2.938055e+000
2.760970589402846e-003	1.912235e+000	3.379520e+000
2.791619140081620e-003	1.667047e+000	3.890414e+000
2.808365007347894e-003	1.533080e+000	3.995289e+000
2.817543069991473e-003	1.459656e+000	3.999955e+000
2.827124689247320e-003	1.383003e+000	3.999988e+000
2.846287927759014e-003	1.229697e+000	3.999954e+000
2.924935237560001e-003	6.005181e-001	3.999958e+000
3.000000003000004e-003	0.000000e+000	3.999237e+000
3.001375650178133e-003	1.100518e-002	3.999717e+000
3.004126944534390e-003	3.301553e-002	4.000026e+000
3.086665775222112e-003	6.933262e-001	4.000039e+000
3.174707194622350e-003	1.397658e+000	3.957231e+000
3.219069447304165e-003	1.752556e+000	3.744428e+000
3.240495328732358e-003	1.923963e+000	3.359401e+000
3.262040838428127e-003	2.096327e+000	2.638102e+000
3.284703278350408e-003	2.277626e+000	1.654955e+000
3.295671521345967e-003	2.365372e+000	1.109318e+000
3.301551471301273e-003	2.412412e+000	8.183631e-001
3.304588426183529e-003	2.436707e+000	7.128738e-001
3.309377565933320e-003	2.475020e+000	6.220797e-001
3.311864537941132e-003	2.494916e+000	5.899183e-001
3.315650687633946e-003	2.525205e+000	5.528331e-001
3.320583215251586e-003	2.564666e+000	5.134677e-001
3.326019315501982e-003	2.608155e+000	4.785475e-001
3.334211063286038e-003	2.673688e+000	4.365143e-001
3.343023196072349e-003	2.744185e+000	4.003089e-001
3.354418016611320e-003	2.835344e+000	3.632051e-001
3.367358590868771e-003	2.938869e+000	3.298033e-001
3.384804416015909e-003	3.078435e+000	2.941325e-001
3.400958122964099e-003	3.207665e+000	2.682506e-001
3.429070686674509e-003	3.432565e+000	2.320336e-001
3.442042714781669e-003	3.536342e+000	2.183850e-001
3.448466160871655e-003	3.587729e+000	2.125202e-001
3.454889606961640e-003	3.639117e+000	2.069371e-001
3.461313053051626e-003	3.690504e+000	2.016357e-001
3.467736499141612e-003	3.741892e+000	1.966160e-001
3.474159945231598e-003	3.793280e+000	1.918781e-001
3.480583391321583e-003	3.844667e+000	1.874218e-001
3.487006837411569e-003	3.896055e+000	1.832473e-001
3.500000003000006e-003	4.000000e+000	1.748314e-001
3.500570694259629e-003	3.995435e+000	1.752166e-001
3.501712076778875e-003	3.986303e+000	1.759266e-001
3.517691432048312e-003	3.858469e+000	1.863320e-001
3.535953552356240e-003	3.712372e+000	1.997743e-001
3.557986286396772e-003	3.536110e+000	2.183850e-001
3.563392412448233e-003	3.492861e+000	2.234915e-001
3.568798538499695e-003	3.449612e+000	2.289993e-001
3.574204664551156e-003	3.406363e+000	2.349084e-001
3.579610790602617e-003	3.363114e+000	2.412186e-001
3.585016916654079e-003	3.319865e+000	2.479301e-001
3.590423042705540e-003	3.276616e+000	2.550428e-001
3.595829168757002e-003	3.233367e+000	2.625568e-001
3.615047833028050e-003	3.079617e+000	2.954268e-001
3.641991611592809e-003	2.864067e+000	3.595653e-001
3.666808129895267e-003	2.665535e+000	4.524225e-001
3.683940508618875e-003	2.528476e+000	5.609649e-001
3.692834158515867e-003	2.457327e+000	6.743934e-001
3.699233285006087e-003	2.406134e+000	8.572220e-001
3.706032139847758e-003	2.351743e+000	1.172193e+000
3.710917022229861e-003	2.312664e+000	1.427152e+000
3.716243056180628e-003	2.270056e+000	1.692881e+000
3.726895124082160e-003	2.184839e+000	2.190449e+000
3.738199463068975e-003	2.094404e+000	2.660852e+000
3.755633754026858e-003	1.954930e+000	3.254701e+000
3.773646480402837e-003	1.810828e+000	3.672459e+000
3.797905937883334e-003	1.616753e+000	3.954385e+000
3.811127096592417e-003	1.510983e+000	3.999606e+000
3.819621070338702e-003	1.443031e+000	3.999949e+000
3.828760145930071e-003	1.369919e+000	3.999999e+000
3.847038297112808e-003	1.223694e+000	3.999955e+000
3.911209301196796e-003	7.103256e-001	4.000010e+000
3.936427439908469e-003	5.085805e-001	3.999948e+000
3.966375819051108e-003	2.689935e-001	3.999963e+000
4.000000004000005e-003	3.552714e-015	4.000692e+000
4.001376381364111e-003	1.101102e-002	4.000301e+000
4.004129136092323e-003	3.303306e-002	4.000050e+000
4.086711777938665e-003	6.936942e-001	4.000040e+000
4.174799929241429e-003	1.398399e+000	3.957641e+000
4.218962032276177e-003	1.751696e+000	3.746134e+000
4.240433717511306e-003	1.923470e+000	3.361072e+000
4.261927560064416e-003	2.095420e+000	2.642136e+000
4.284816808686352e-003	2.278534e+000	1.649003e+000
4.295828635897515e-003	2.366629e+000	1.101161e+000
4.301661458608616e-003	2.413292e+000	8.135444e-001
4.304675455902868e-003	2.437404e+000	7.099349e-001
4.309355944649737e-003	2.474848e+000	6.223002e-001
4.311872071244155e-003	2.494977e+000	5.898616e-001
4.315641234346511e-003	2.525130e+000	5.528526e-001
4.320410433901943e-003	2.563283e+000	5.146124e-001
4.325685066907094e-003	2.605480e+000	4.804115e-001
4.333531923232049e-003	2.668255e+000	4.395298e-001
4.341966592053414e-003	2.735733e+000	4.041618e-001
4.352976448036660e-003	2.823812e+000	3.673829e-001
4.365367759112458e-003	2.922942e+000	3.344575e-001
4.382508451835889e-003	3.060068e+000	2.983242e-001
4.398386236399448e-003	3.187090e+000	2.721023e-001
4.426529687747702e-003	3.412237e+000	2.350559e-001
4.442894238170911e-003	3.543154e+000	2.175938e-001
4.449993983189592e-003	3.599952e+000	2.112014e-001
4.457093728208274e-003	3.656750e+000	2.051254e-001
4.464193473226955e-003	3.713548e+000	1.993661e-001
4.471293218245636e-003	3.770346e+000	1.939232e-001
4.478392963264318e-003	3.827144e+000	1.887969e-001
4.485492708282999e-003	3.883942e+000	1.839872e-001
4.492592453301680e-003	3.940740e+000	1.794939e-001
4.500000004000008e-003	4.000000e+000	1.748227e-001
4.500576986629406e-003	3.995384e+000	1.752174e-001
4.501730951888203e-003	3.986152e+000	1.759380e-001
4.517886465511362e-003	3.856908e+000	1.864695e-001
4.536349909652115e-003	3.709201e+000	2.000906e-001
4.558270836502027e-003	3.533833e+000	2.186537e-001
4.563898871553136e-003	3.488809e+000	2.239763e-001
4.569526906604247e-003	3.443785e+000	2.297517e-001
4.575154941655356e-003	3.398760e+000	2.359802e-001
4.580782976706465e-003	3.353736e+000	2.426615e-001
4.586411011757574e-003	3.308712e+000	2.497958e-001
4.592039046808685e-003	3.263688e+000	2.573830e-001
4.597667081859794e-003	3.218663e+000	2.654231e-001
4.619372379706282e-003	3.045021e+000	3.041806e-001
4.646536359339704e-003	2.827709e+000	3.732972e-001
4.670275788723280e-003	2.637794e+000	4.695147e-001
4.685567533679351e-003	2.515460e+000	5.759406e-001
4.693948779301673e-003	2.448410e+000	6.985790e-001
4.700062789253507e-003	2.399498e+000	8.906684e-001
4.706577470928188e-003	2.347380e+000	1.201180e+000
4.711317428492707e-003	2.309461e+000	1.447620e+000
4.716966817660798e-003	2.264266e+000	1.727777e+000
4.728265595996980e-003	2.173875e+000	2.244849e+000
4.744201479790594e-003	2.046388e+000	2.863289e+000
4.768563005229133e-003	1.851496e+000	3.544049e+000
4.793254302705869e-003	1.653966e+000	3.905329e+000
4.816088454845368e-003	1.471292e+000	3.997321e+000
4.826815744371872e-003	1.385474e+000	3.999977e+000
4.838984046465705e-003	1.288128e+000	3.999922e+000
4.861788347793336e-003	1.105693e+000	3.999967e+000
4.888540968792161e-003	8.916723e-001	3.999945e+000
4.940819533321378e-003	4.734438e-001	3.999963e+000
5.000000005000008e-003	0.000000e+000	4.001386e+000
5.001375768118716e-003	1.100610e-002	4.000579e+000
5.004127294356131e-003	3.301831e-002	4.000061e+000
5.009630346830962e-003	7.704274e-002	4.000031e+000
5.086673081478588e-003	6.933846e-001	4.000040e+000
5.174721921075874e-003	1.397775e+000	3.958514e+000
5.218757509406142e-003	1.750060e+000	3.749531e+000
5.240234267096381e-003	1.921874e+000	3.366659e+000
5.261659202354262e-003	2.093274e+000	2.651559e+000
5.285063964511835e-003	2.280512e+000	1.636140e+000
5.296102691578053e-003	2.368821e+000	1.087363e+000
5.301866691518860e-003	2.414933e+000	8.053921e-001
5.304856560761315e-003	2.438853e+000	7.046494e-001
5.309393233368253e-003	2.475146e+000	6.218739e-001
5.312123703128825e-003	2.496989e+000	5.871702e-001
5.315808680637912e-003	2.526469e+000	5.512558e-001
5.320513456239466e-003	2.564108e+000	5.138037e-001
5.325685376906623e-003	2.605483e+000	4.803052e-001
5.333237000550870e-003	2.665896e+000	4.407821e-001
5.341356844525888e-003	2.730855e+000	4.063771e-001
5.351967689827868e-003	2.815742e+000	3.703300e-001
5.363823489992276e-003	2.910588e+000	3.381597e-001
5.380785594347337e-003	3.046285e+000	3.015731e-001
5.396529312833686e-003	3.172235e+000	2.751596e-001
5.428016749806384e-003	3.424134e+000	2.333350e-001
5.441856604234002e-003	3.534853e+000	2.185671e-001
5.449883672608398e-003	3.599069e+000	2.111767e-001
5.455512103986320e-003	3.644097e+000	2.063937e-001
5.461140535364241e-003	3.689124e+000	2.017974e-001
5.466768966742163e-003	3.734152e+000	1.973878e-001
5.472397398120084e-003	3.779179e+000	1.931650e-001
5.478025829498006e-003	3.824207e+000	1.891289e-001
5.483654260875928e-003	3.869234e+000	1.852796e-001
5.489282692253850e-003	3.914262e+000	1.816170e-001
5.500000005000010e-003	4.000000e+000	1.748111e-001
5.500567230675482e-003	3.995462e+000	1.752076e-001
5.501701682026426e-003	3.986387e+000	1.759203e-001
5.517584000939652e-003	3.859328e+000	1.862563e-001
5.535735222554767e-003	3.714118e+000	1.995989e-001
5.557676081699201e-003	3.538591e+000	2.180909e-001
5.564685534232210e-003	3.482516e+000	2.246620e-001
5.571694986765218e-003	3.426440e+000	2.319983e-001
5.578704439298227e-003	3.370364e+000	2.400998e-001
5.585713891831237e-003	3.314289e+000	2.489666e-001
5.592723344364246e-003	3.258213e+000	2.585986e-001
5.599732796897255e-003	3.202138e+000	2.689959e-001
5.606742249430264e-003	3.146062e+000	2.801585e-001
5.631465456525785e-003	2.948276e+000	3.320306e-001
5.660217640251848e-003	2.718259e+000	4.246411e-001
5.680783130834701e-003	2.553735e+000	5.354568e-001
5.690833025377154e-003	2.473336e+000	6.387502e-001
5.697811139212052e-003	2.417511e+000	8.011694e-001
5.703473624749798e-003	2.372211e+000	1.040736e+000
5.708661318942037e-003	2.330709e+000	1.310717e+000
5.713519827077743e-003	2.291842e+000	1.558718e+000
5.721334931641462e-003	2.229321e+000	1.937660e+000
5.731018579553557e-003	2.151851e+000	2.369354e+000
5.746106567992496e-003	2.031147e+000	2.955720e+000
5.760830130005424e-003	1.913359e+000	3.381636e+000
5.790277254031280e-003	1.677782e+000	3.877867e+000
5.808339449663537e-003	1.533284e+000	3.993955e+000
5.817615485018485e-003	1.459076e+000	3.999954e+000
5.827316476032352e-003	1.381468e+000	3.999992e+000
5.846718458060084e-003	1.226252e+000	3.999954e+000
5.921225683826556e-003	6.301946e-001	3.999957e+000
6.000000006000010e-003	3.552714e-015	3.999129e+000
6.001375631637158e-003	1.100500e-002	3.999674e+000
6.004126882911454e-003	3.301502e-002	4.000024e+000
6.086664421140351e-003	6.933153e-001	4.000039e+000
6.174704461917840e-003	1.397636e+000	3.957178e+000
6.219082455748646e-003	1.752660e+000	3.744217e+000
6.240505355407089e-003	1.924043e+000	3.359123e+000
6.262056174183846e-003	2.096449e+000	2.637558e+000
6.284689102928230e-003	2.277513e+000	1.655696e+000
6.295653849868133e-003	2.365231e+000	1.110230e+000
6.301538771199367e-003	2.412310e+000	8.189116e-001
6.304578266535603e-003	2.436626e+000	7.132119e-001
6.309379649544005e-003	2.475037e+000	6.221197e-001
6.311889481488057e-003	2.495116e+000	5.896632e-001
6.315668627454829e-003	2.525349e+000	5.526831e-001
6.320781492072914e-003	2.566252e+000	5.121216e-001
6.326387151353739e-003	2.611097e+000	4.764702e-001
6.334749067164881e-003	2.677993e+000	4.341159e-001
6.343776738875414e-003	2.750214e+000	3.975689e-001
6.355219821680629e-003	2.841758e+000	3.608756e-001
6.368296988051341e-003	2.946376e+000	3.276665e-001
6.386151552327252e-003	3.089212e+000	2.917838e-001
6.402714717875571e-003	3.221718e+000	2.654245e-001
6.425723204046603e-003	3.405786e+000	2.357072e-001
6.440660198464385e-003	3.525281e+000	2.197042e-001
6.448264631498459e-003	3.586117e+000	2.126121e-001
6.454283447462289e-003	3.634268e+000	2.074408e-001
6.460302263426121e-003	3.682418e+000	2.024841e-001
6.466321079389951e-003	3.730569e+000	1.977420e-001
6.472339895353782e-003	3.778719e+000	1.932145e-001
6.478358711317613e-003	3.826870e+000	1.889016e-001
6.484377527281444e-003	3.875020e+000	1.848032e-001
6.490396343245274e-003	3.923171e+000	1.809194e-001
6.500000006000012e-003	4.000000e+000	1.748339e-001
6.500570579699313e-003	3.995435e+000	1.752174e-001
6.501711727097914e-003	3.986306e+000	1.759264e-001
6.517687790678337e-003	3.858498e+000	1.863294e-001
6.535946149055963e-003	3.712431e+000	1.997675e-001
6.557937183836828e-003	3.536503e+000	2.183383e-001
6.563205322037301e-003	3.494357e+000	2.233143e-001
6.568473460237775e-003	3.452212e+000	2.286660e-001
6.573741598438248e-003	3.410067e+000	2.343935e-001
6.579009736638722e-003	3.367922e+000	2.404967e-001
6.584277874839195e-003	3.325777e+000	2.469756e-001
6.589546013039668e-003	3.283632e+000	2.538302e-001
6.594814151240141e-003	3.241487e+000	2.610606e-001
6.613182932908448e-003	3.094537e+000	2.918451e-001
6.639874735081882e-003	2.881002e+000	3.535074e-001
6.665127347428812e-003	2.678981e+000	4.445346e-001
6.683022628385720e-003	2.535819e+000	5.528021e-001
6.692157048567483e-003	2.462744e+000	6.602827e-001
6.698692029837309e-003	2.410464e+000	8.325380e-001
6.704689615710736e-003	2.362483e+000	1.101925e+000
6.709348016763564e-003	2.325216e+000	1.346480e+000
6.714288496766687e-003	2.285692e+000	1.596839e+000
6.723152528944117e-003	2.214780e+000	2.022463e+000
6.732650058423586e-003	2.138800e+000	2.440354e+000
6.747080171422231e-003	2.023359e+000	2.990878e+000
6.762006811406953e-003	1.903946e+000	3.414922e+000
6.790188719302749e-003	1.678490e+000	3.883153e+000
6.807580953583863e-003	1.539352e+000	3.993792e+000
6.816615548603500e-003	1.467076e+000	3.999954e+000
6.826022538829218e-003	1.391820e+000	3.999993e+000
6.844836519280652e-003	1.241308e+000	3.999954e+000
6.915665199040044e-003	6.746784e-001	3.999956e+000
7.000000007000011e-003	3.552714e-015	3.999132e+000
7.001375591012282e-003	1.100467e-002	3.999675e+000
7.004126759036825e-003	3.301402e-002	4.000024e+000
7.086661799773107e-003	6.932943e-001	4.000039e+000
7.174699176558475e-003	1.397593e+000	3.957209e+000
7.219075333951395e-003	1.752603e+000	3.744338e+000
7.240497572444261e-003	1.923980e+000	3.359342e+000
7.262046270141376e-003	2.096370e+000	2.637908e+000
7.284697378476992e-003	2.277579e+000	1.655265e+000
7.295662614329431e-003	2.365301e+000	1.109779e+000
7.301545417150925e-003	2.412363e+000	8.186236e-001
7.304583447911906e-003	2.436667e+000	7.130371e-001
7.309378277877521e-003	2.475026e+000	6.220900e-001
7.311876205766723e-003	2.495010e+000	5.897911e-001
7.315656619592096e-003	2.525253e+000	5.527800e-001
7.320603810430898e-003	2.564831e+000	5.133275e-001
7.326051013213251e-003	2.608408e+000	4.783677e-001
7.334264065999381e-003	2.674113e+000	4.362785e-001
7.343099755714236e-003	2.744798e+000	4.000313e-001
7.354515406982194e-003	2.836123e+000	3.629252e-001
7.367486970723026e-003	2.939896e+000	3.295080e-001
7.384957436214832e-003	3.079659e+000	2.938588e-001
7.401134595689227e-003	3.209077e+000	2.679926e-001
7.429268908458321e-003	3.434151e+000	2.318206e-001
7.442282782089415e-003	3.538262e+000	2.181583e-001
7.448301280276401e-003	3.586410e+000	2.126586e-001
7.454319778463388e-003	3.634558e+000	2.074090e-001
7.460338276650375e-003	3.682706e+000	2.024096e-001
7.466356774837362e-003	3.730854e+000	1.976603e-001
7.472375273024349e-003	3.779002e+000	1.931611e-001
7.478393771211336e-003	3.827150e+000	1.889120e-001
7.484412269398322e-003	3.875298e+000	1.849130e-001
7.500000007000013e-003	4.000000e+000	1.748315e-001
7.500573913451815e-003	3.995409e+000	1.752185e-001
7.501721726355420e-003	3.986226e+000	1.759324e-001
7.517791107005879e-003	3.857671e+000	1.864022e-001
7.536156113463548e-003	3.710751e+000	1.999372e-001
7.558270279508138e-003	3.533838e+000	2.186548e-001
7.564777094042576e-003	3.481783e+000	2.247791e-001
7.571283908577014e-003	3.429729e+000	2.315657e-001
7.577790723111452e-003	3.377674e+000	2.390147e-001
7.584297537645890e-003	3.325620e+000	2.471260e-001
7.590804352180328e-003	3.273565e+000	2.558998e-001
7.597311166714766e-003	3.221511e+000	2.653359e-001
7.603817981249204e-003	3.169456e+000	2.754344e-001
7.631069332055766e-003	2.951445e+000	3.311495e-001
7.658470849676175e-003	2.732233e+000	4.165585e-001
7.679300784723756e-003	2.565594e+000	5.233656e-001
7.689519306240488e-003	2.483846e+000	6.182869e-001
7.696600078150165e-003	2.427199e+000	7.621996e-001
7.702068551306796e-003	2.383452e+000	9.737493e-001
7.707169285118829e-003	2.342646e+000	1.232363e+000
7.712908452644427e-003	2.296732e+000	1.528011e+000
7.718970654377767e-003	2.248235e+000	1.824368e+000
7.731095057844446e-003	2.151240e+000	2.366501e+000
7.747524613838644e-003	2.019803e+000	2.999026e+000
7.763885911607495e-003	1.888913e+000	3.443605e+000
7.796608507145198e-003	1.627132e+000	3.924965e+000
7.811339162565904e-003	1.509287e+000	3.999114e+000
7.820505484743496e-003	1.435956e+000	3.999954e+000
